Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
6541,d1dc5677-4eb9-3e27-a26c-cfa66b5a8bfd,0.0007619047619047,0.238095238095238,21.0,1,default,21.0,1.0,5.0,E,outlier
16785,617dc4c5-8123-356c-9fa6-7951e4bbc340,0.0451666666666666,0.1666666666666666,36.0,98,default,9.0,1.0,6.0,E,outlier
33260,17151148-76a0-3960-8649-efaa9d1f29ef,23.9319,1.0,5.0,7180,default,2.0,1.0,5.0,F,outlier
12764,25685b22-15f7-3c10-91a7-1c868d3d95a7,8.353808353808354e-05,0.0466830466830466,4.329787234042553,3,default,201.0,94.0,19.0,E,outlier
1508,23fc7180-b18b-3167-850f-359f9062847e,0.11,0.8888888888888888,9.0,60,default,1.0,1.0,8.0,E,outlier
21494,2882523e-e5fd-31d7-a476-14f5c056bca0,2.7785,0.8333333333333334,6.0,1001,default,1.0,1.0,5.0,F,outlier
19276,2a7bccdc-b86e-3b6c-8576-e117ae164023,4.039833333333333,0.8333333333333334,6.0,1455,default,1.0,1.0,5.0,F,outlier
33339,00e087e8-9376-3737-ba17-8d26586c0bf5,12.286533333333333,0.3066666666666666,75.0,55290,default,1.0,1.0,23.0,F,outlier
10430,91e28a09-64f0-39fd-96d0-f5a962549511,0.423,0.5555555555555556,18.0,457,private_ip,1.0,1.0,10.0,E,outlier
727,72ebed57-d2a1-393f-bb16-d63a74bb701f,5.527929824561404,0.2982456140350877,114.0,37812,private_ip,2.0,1.0,34.0,E,outlier
1927,2a8e4b3c-1781-3c3f-b49c-8a129c632121,0.9729375,0.75,16.0,935,default,1.0,1.0,12.0,E,outlier
7395,e583eb0e-cf37-3d4a-8a8e-52e51c93481c,51.98588888888889,0.5555555555555556,9.0,28073,default,1.0,1.0,5.0,E,outlier
2097,2765e5ca-b821-334a-abe3-b0d87de263ce,2.002046875,0.421875,64.0,7688,default,1.0,1.0,27.0,E,outlier
11035,3dd8b570-7a0e-3e37-98b8-6b8b24c97864,1.1340898661567878,0.0879541108986615,523.0,35588,default,2.0,1.0,46.0,E,outlier
4943,29a27de6-f828-3686-8f28-68698fc7617d,2.4022048192771086,0.2891566265060241,166.0,23926,default,1.0,1.0,48.0,E,outlier
31858,2e4fcdf9-98fb-3475-872d-9e8b953c0553,0.2443333333333333,0.4,15.0,220,default,1.0,1.0,6.0,F,outlier
13265,efaf9efd-92e8-39be-a14d-20b99764e6d6,1.3408,0.8,10.0,805,default,1.0,1.0,8.0,E,outlier
5657,0e5687f1-fc6b-37ac-b012-7533e3e9c88d,0.262718085106383,0.4361702127659574,94.0,1482,default,1.0,1.0,41.0,E,outlier
22505,d012194c-46aa-3e27-9885-c57dfbcc1522,5.84628025477707,0.0891719745222929,157.0,55072,default,1.0,1.0,14.0,F,outlier
18385,8a283325-1287-3c05-8dd5-540f00aa244a,7.797909090909091,0.2727272727272727,11.0,5147,default,3.0,1.0,3.0,F,outlier
16098,56bddaaf-1cbd-315f-a89a-2c21c6f992a9,9.88925,1.0,4.0,2374,default,1.0,1.0,4.0,E,outlier
294,64aa2a5e-4379-34fa-80ce-81248632a027,2.625221666666667,0.19,300.0,47254,default,1.0,1.0,57.0,E,outlier
6067,a270bd7d-0698-38b4-b480-e5fa4d1170d7,0.1508,0.8,5.0,46,default,1.0,1.0,4.0,E,outlier
16339,2b24499d-2a7b-3f43-b532-8e5f3b8a812f,0.147,0.8,5.0,45,default,1.0,1.0,4.0,E,outlier
33560,efb8de61-ea88-3ffd-85fb-fe64c4b9460f,6.00075,0.75,12.0,4321,default,1.0,1.0,9.0,F,outlier
10321,869ac1f6-d73e-380a-b322-8ccb604fe7d4,34.09172727272727,0.6818181818181818,22.0,45002,default,1.0,1.0,15.0,E,outlier
28640,47b1cf9b-dc0c-370f-b68b-8ca327bff9ef,4.630027777777777,0.3888888888888889,18.0,5001,default,2.0,1.0,7.0,F,outlier
279,376da78a-1a9c-3b07-82b9-0cb633eb5290,0.0095,0.5,3.0,4,default,3.0,2.0,3.0,E,outlier
30496,4776a830-6492-3009-8309-c6a490eeeb85,0.562,1.0,3.0,102,default,1.0,1.0,3.0,F,outlier
29012,c11f5935-101d-3702-83b8-2597a3ba4cb8,25.74066666666667,1.0,3.0,4634,default,1.0,1.0,3.0,F,outlier
1141,0d0234a0-808d-3200-8ed2-de5db9c483cf,7.519461538461538,0.5384615384615384,13.0,5866,default,2.0,1.0,7.0,E,outlier
15402,8d00b16a-7132-395b-a016-14295c923233,0.1782,1.0,5.0,54,default,1.0,1.0,5.0,E,outlier
100,4e388cdb-13e1-3319-bf0d-84105e4d1de5,0.5676170212765957,0.4680851063829787,47.0,1601,private_ip,1.0,1.0,22.0,E,outlier
14578,de41ca78-dd32-3a22-bfe9-03da4015584f,7.1594,0.6,5.0,2148,default,1.0,1.0,3.0,E,outlier
8131,b3e511f6-ba35-3d17-a11f-282690d79c50,9.910469387755102,0.4897959183673469,49.0,29137,default,2.0,1.0,24.0,E,outlier
17009,169863cb-7fb6-3302-84e4-1558fd93b093,0.1036756756756756,0.7837837837837838,37.0,231,default,1.0,1.0,29.0,E,outlier
22100,8c2a22de-ad02-39e9-bccf-c74f2d8c7270,3.0764153846153843,0.2307692307692307,65.0,11999,datacenter,1.0,1.0,15.0,F,outlier
8748,869b86da-804d-3ccc-94e6-07e3f67c7d89,1.8305,0.75,12.0,1318,default,1.0,1.0,9.0,E,outlier
1210,ecd264eb-eb56-3adb-9282-10d0f544fda4,1.3346067864271456,0.0798403193612774,501.0,40119,default,1.0,1.0,40.0,E,outlier
18806,a05136c1-926e-3296-ae84-7510ee02d5c0,30.303875,0.01,200.0,363647,datacenter,1.0,1.0,2.0,F,outlier
2045,7ef1c7a8-bd3a-3c88-856c-4c33bf14f173,15.6628,1.0,5.0,4699,default,1.0,1.0,5.0,E,outlier
33361,4acaeb3b-971e-33f8-88da-b8dcbe31eeaf,3.116,0.6923076923076923,13.0,2431,default,1.0,1.0,9.0,F,outlier
30429,6514af3d-6d26-3ad3-8a66-d1f191902ada,8.125684210526316,0.7894736842105263,19.0,9264,default,1.0,1.0,15.0,F,outlier
32621,65359468-f3d9-348f-8b02-250aaf188be9,154.5778,0.8,5.0,46374,default,1.0,1.0,4.0,F,outlier
11761,269d4653-1503-3831-a97c-796b88caa389,0.51475,1.0,4.0,124,default,1.0,1.0,4.0,E,outlier
29592,edb03e99-74ef-30ed-928c-a801336ecd4b,4.35195652173913,0.6086956521739131,23.0,6006,default,1.0,1.0,14.0,F,outlier
1265,828ef22c-06b2-301a-8ed4-23d764cddea6,35.69779807692308,0.1634615384615384,104.0,222755,default,1.0,1.0,17.0,E,outlier
7665,b9b56c81-53c5-375c-b4b1-bcab944f96e7,2.106875,0.3947368421052631,76.0,9608,default,1.0,1.0,30.0,E,outlier
12300,fc26ab7d-1303-3d63-b44c-56368c241186,1.2284615384615385,0.4461538461538462,65.0,4791,default,1.0,1.0,29.0,E,outlier
8999,550f0572-7254-390e-9f72-1a764b97ae0b,23.22133333333333,0.6666666666666666,6.0,8360,private_ip,1.0,1.0,4.0,E,outlier
12730,d57c6469-cfe8-3fbe-b1d0-f4f45b0d8ca2,1.798482142857143,0.5535714285714286,56.0,6043,default,1.0,1.0,31.0,E,outlier
3020,ac04aa16-fad7-3bd4-ad4c-2f4f1aca54e8,0.0543333333333333,1.0,3.0,10,private_ip,1.0,1.0,3.0,E,outlier
7816,5eca9d7d-5685-3217-a7a4-8bea0e3fe790,3.1126,0.8,5.0,934,private_ip,1.0,1.0,4.0,E,outlier
19000,d157f62e-e716-39b4-984c-424fb7ec64d8,2.076,0.8571428571428571,7.0,872,default,1.0,1.0,6.0,F,outlier
7688,e90056d2-6d0b-324f-828d-39f429ff524e,502.72925,0.75,4.0,120656,default,1.0,1.0,3.0,E,outlier
8424,2bec29d2-ba37-3f97-a0e5-b54d26c042a9,0.9218103448275862,0.4482758620689655,58.0,3208,default,1.0,1.0,26.0,E,outlier
25068,5778e6ca-876a-3034-9182-299b1d9200aa,53.2391,0.4,10.0,31944,default,1.0,1.0,4.0,F,outlier
27267,dfa4e515-af8c-3e13-9faf-febcb89a2f36,0.1145714285714285,0.8571428571428571,7.0,49,default,2.0,1.0,6.0,F,outlier
7410,0ab97e67-2c90-3155-91c3-eaa9de1f0971,2.51515,0.13,200.0,30182,default,1.0,1.0,26.0,E,outlier
9632,a7f5c507-4871-37e8-8250-eab5467d3566,0.0405934405940594,0.0340346534653465,1616.0,3936,default,1.0,1.0,55.0,E,outlier
5252,481c779f-6eda-31d8-800a-bfbe27016a84,0.001875,0.0833333333333333,2.4,3,default,12.0,10.0,2.0,E,outlier
14337,595635f9-d5e7-33e5-bcf7-9ada5ebfd2ae,2.82275,0.5,8.0,1355,default,1.0,1.0,4.0,E,outlier
4752,ea906755-4160-39aa-8ed4-e36f18224f24,126.4930588235294,0.6470588235294118,17.0,129023,default,1.0,1.0,11.0,E,outlier
25591,c788f061-a7d0-3189-b035-e5cf08c40555,14.834780487804878,0.4878048780487805,41.0,36494,private_ip,2.0,1.0,20.0,F,outlier
12989,c1a73d0e-883e-3dec-867d-9c32f4d7f9ed,4.877305084745762,0.4576271186440678,59.0,17266,default,1.0,1.0,27.0,E,outlier
14486,e5a1b373-624b-34fb-a3f1-0289ffb4c1f4,0.5104310344827586,0.3620689655172414,58.0,1777,default,1.0,1.0,21.0,E,outlier
630,447d5d0a-83c8-3caa-878b-0e10664d5bad,1.4530526315789474,0.3157894736842105,19.0,1657,default,1.0,1.0,6.0,E,outlier
6360,d6af0dcd-5c92-3fcd-b025-f32b9bc8c63e,0.0175,1.0,2.0,3,private_ip,1.0,1.0,2.0,E,outlier
3558,f3675305-88f6-35c3-a7af-e7cd54dd0e5e,0.6915714285714285,0.0714285714285714,14.0,581,default,1.0,1.0,1.0,E,outlier
4616,79387956-d8b2-3783-9029-1aff75bd2f88,8.3472,0.5,20.0,10017,default,1.0,1.0,10.0,E,outlier
14246,3da7f128-57b2-3feb-b87b-32e782cc71db,1.4988505747126435,0.425287356321839,87.0,7824,default,2.0,1.0,37.0,E,outlier
34071,74d9dc55-f1c5-345d-909c-2a01642c14f2,2.338,1.0,3.0,421,default,1.0,1.0,3.0,F,outlier
15713,0f5b49e4-3b0f-3ac7-a6c2-7323dce8d9ad,0.420828125,0.375,32.0,808,default,4.0,1.0,12.0,E,outlier
9916,f0859085-eb86-3ac5-b062-cd0a20bd4eae,269.7453571428572,0.2142857142857142,14.0,226587,default,1.0,1.0,3.0,E,outlier
31071,c490cc24-5f82-3666-85a5-bcf676588594,7.575692307692307,0.8461538461538461,13.0,5910,default,3.0,1.0,11.0,F,outlier
13190,2fc900f6-c2b7-33b5-84fa-8c2e3496fc21,0.587375,0.625,8.0,282,default,1.0,1.0,5.0,E,outlier
8765,bd6d6666-2a1f-38f0-97cb-310ab8c3b780,0.1914,0.8,5.0,58,default,1.0,1.0,4.0,E,outlier
9746,f1bfd3ea-1e81-359c-98af-3811bfaa76c6,4.213113924050632,0.3291139240506329,79.0,19971,default,1.0,1.0,26.0,E,outlier
14438,66dd019e-3bb0-329e-880e-13ef7024d621,0.0167640449438202,0.0786516853932584,89.0,90,default,19.0,1.0,7.0,E,outlier
18094,e4146eed-f2de-3b1b-b5e1-c24071328152,0.3516666666666667,1.0,3.0,64,default,1.0,1.0,3.0,F,outlier
354,0b59c8f1-d98d-371d-95c3-4cf2d2d45d02,0.4261999999999999,1.0,5.0,128,default,1.0,1.0,5.0,E,outlier
30538,be893c9a-7e76-3ac2-8fe3-b7349688773f,3.8696666666666655,0.8888888888888888,9.0,2090,default,1.0,1.0,8.0,F,outlier
22202,e4a02b33-4605-35bd-a77a-945618cd2d94,63.12870588235295,0.7058823529411765,17.0,64392,default,1.0,1.0,12.0,F,outlier
17959,1f87d0eb-a93a-3645-8500-b5f99bd19534,2.2732727272727278,0.2727272727272727,11.0,1501,default,1.0,1.0,3.0,F,outlier
25754,93a8359d-6f1d-39e6-9071-95bcf10d5e0c,160.12566666666666,1.0,3.0,28823,default,1.0,1.0,3.0,F,outlier
1849,5be7d626-6100-3e70-aa39-e2564f9bec77,0.3021509433962264,0.4339622641509434,53.0,961,default,2.0,1.0,23.0,E,outlier
21545,aafcc0b0-bb2d-3508-a557-4122a2823922,155.87079999999995,0.1,10.0,187045,default,4.0,2.0,2.0,F,outlier
16597,30f2eec2-e729-30f5-9266-af8fc2fabb1c,0.8933888888888889,0.6111111111111112,18.0,965,default,1.0,1.0,11.0,E,outlier
16984,b80fe3a4-12d6-3225-8830-e73f5efed53f,4.161609375,0.390625,64.0,15981,default,1.0,1.0,25.0,E,outlier
13967,92b7b872-d8d7-36c1-9b21-63fa146bec00,0.16,0.8,5.0,48,default,1.0,1.0,4.0,E,outlier
31743,dca69010-0d63-33c4-8549-25dcf6a9bf8d,5.163957142857143,0.3428571428571428,35.0,10845,default,2.0,1.0,12.0,F,outlier
31467,3f13d477-f55b-3fec-b5cd-487083589ae3,186.44966666666664,1.0,3.0,33561,default,1.0,1.0,3.0,F,outlier
12077,cd34fa71-b4af-3d58-871f-b3c49678867b,0.0046,1.0,5.0,2,default,5.0,1.0,5.0,E,outlier
34302,925ba1d3-9972-3a89-aac6-200513227c25,14.68651724137931,0.5172413793103449,29.0,25555,default,2.0,1.0,15.0,F,outlier
8711,27de4f72-70ef-356c-9fd8-12a34e744894,0.1713636363636363,0.2727272727272727,11.0,114,default,1.0,1.0,3.0,E,outlier
29636,aa055793-c536-332c-9b17-edf56febfa94,0.11055,0.8,10.0,67,default,2.0,1.0,8.0,F,outlier
8735,5870cb83-60b9-319b-8081-569307ff822d,10.411612745098038,0.2156862745098039,102.0,63720,default,1.0,1.0,22.0,E,outlier
29410,d7279282-4dc4-3462-8825-6ff69e101d7d,0.91725,1.0,4.0,221,default,1.0,1.0,4.0,F,outlier
27670,974eb491-534c-3309-b42c-6fd2eb003b49,15.32175,0.5,4.0,3678,default,1.0,1.0,2.0,F,outlier
29939,8a0e5178-53e6-373d-986b-6fcfe67313a5,24.1435,0.875,8.0,11589,default,1.0,1.0,7.0,F,outlier
6105,f320a52e-4a14-3782-a123-7854fa2c56ca,3.1292,0.5,10.0,1878,default,1.0,1.0,5.0,E,outlier
5769,4e14b162-6242-3777-872c-e144fc63589b,0.142125,0.5,8.0,69,default,1.0,1.0,4.0,E,outlier
22712,423a9c73-854e-3d28-929a-25be2e5fdb24,21.8962,0.8666666666666667,15.0,19707,default,1.0,1.0,13.0,F,outlier
3883,671d7949-fc61-3648-8965-e423d9f25397,0.1937857142857142,0.6428571428571429,14.0,163,default,1.0,1.0,9.0,E,outlier
16238,fb97d108-e017-3a31-a043-defad583db02,2.512771428571429,0.2,140.0,21108,default,3.0,1.0,28.0,E,outlier
3980,9e235630-01a4-3662-923f-de4e6b7df14e,2.382343853820598,0.1727574750830564,301.0,43026,default,1.0,1.0,52.0,E,outlier
21630,a808d39c-590e-3f5c-a8d9-773f8b982e8b,1.7614375,0.6875,16.0,1691,default,1.0,1.0,11.0,F,outlier
28357,8ff022cb-9e02-3ed4-85a7-48064b340234,23.582,0.8571428571428571,7.0,9905,default,1.0,1.0,6.0,F,outlier
4934,0dc0764d-7f19-37f6-8977-ba31f1b6d0c1,9.018722222222223,0.0277777777777777,36.0,19481,default,1.0,1.0,1.0,E,outlier
16626,83ce7fea-13dd-30ea-9766-db861d8eea19,0.1485454545454545,0.8181818181818182,11.0,99,default,1.0,1.0,9.0,E,outlier
8288,aaff1b9c-8949-3199-9177-9ede976e6810,23.006925925925927,0.3148148148148148,54.0,74543,default,1.0,1.0,17.0,E,outlier
23048,2822127e-929f-3564-acbb-55e70e6265c0,28.542900000000003,0.26,100.0,171258,default,1.0,1.0,26.0,F,outlier
29781,96428719-37af-33d4-aea2-8464c375856b,1.9825238095238096,0.1428571428571428,21.0,2498,default,1.0,1.0,3.0,F,outlier
8005,766fb6ab-da0e-3dad-b52d-e0312550702b,29.471692307692308,0.5384615384615384,13.0,22988,default,1.0,1.0,7.0,E,outlier
4359,8a137719-9f02-338c-b9af-823b8df86adf,36.535890625,0.375,32.0,70149,default,2.0,1.0,12.0,E,outlier
19700,9da58aab-a8d3-3fcf-8d9b-e5d960156422,44.127,0.6666666666666666,3.0,7943,default,2.0,1.0,2.0,F,outlier
22374,0dd22da6-a4b2-33cf-b338-9a8a0a355f57,6.137545454545455,0.8181818181818182,11.0,4051,default,2.0,1.0,9.0,F,outlier
13627,a1ce65d2-734a-31c3-ab42-1b041a82c4a4,3.217134328358209,0.3582089552238806,67.0,12933,default,1.0,1.0,24.0,E,outlier
19553,9d46a0ed-19b4-3498-80a4-74120d4ecae2,6.53842105263158,0.6842105263157895,19.0,7454,default,1.0,1.0,13.0,F,outlier
10120,46a9797e-8a97-30e0-8b39-da82d70dd062,0.0363,0.7,10.0,22,default,1.0,1.0,7.0,E,outlier
17302,9e961281-e7a4-3e93-b7f9-c10c1c84a94b,10.214772727272727,0.3636363636363636,66.0,40451,default,3.0,1.0,24.0,E,outlier
12777,4aa347ae-ff10-39fe-9aad-4e2fb9daa655,9.651331578947367,0.1578947368421052,190.0,110026,default,1.0,1.0,30.0,E,outlier
23962,e9b36280-6667-3904-bb25-0f488d9790fb,18.384714285714285,0.8571428571428571,7.0,7722,default,1.0,1.0,6.0,F,outlier
9415,4cb6fac5-9127-3a3c-b046-89c805b45ada,0.5185475113122172,0.0565610859728506,884.0,27504,default,2.0,1.0,50.0,E,outlier
19436,49f2b8d4-d9ed-399a-8d60-675c3bb47725,1.0005,0.5,4.0,241,default,1.0,1.0,2.0,F,outlier
16140,c0fffc36-7d76-3622-853e-7d64a603e247,0.011875,0.5,2.0,3,default,2.0,2.0,2.0,E,outlier
24189,7e67fbff-d2ac-31fa-9db9-e530fcd04e94,13.014857142857142,0.8571428571428571,7.0,5467,private_ip,1.0,1.0,6.0,F,outlier
33830,767f4f7b-8a15-306a-9743-8e2f33528098,70.58028125,0.4375,16.0,67758,default,2.0,1.0,7.0,F,outlier
17388,92bb26c3-05cb-37eb-90ee-25471ff5576d,1.3705,0.5357142857142857,28.0,2303,default,1.0,1.0,15.0,E,outlier
9289,f64fe35a-2e97-3351-9898-ff5642df4976,3.660870967741936,0.3870967741935484,31.0,6810,default,1.0,1.0,12.0,E,outlier
25792,044cfe7b-03e3-3c84-bb2e-5ed44e59b357,18.661,0.8571428571428571,7.0,7838,default,1.0,1.0,6.0,F,outlier
6622,dc313a4a-5162-36a6-af51-18768af802e3,0.0704722222222222,0.7777777777777778,18.0,77,default,1.0,1.0,14.0,E,outlier
16942,133c6975-6540-3530-b105-45f59363443c,3.068251700680272,0.238095238095238,147.0,27062,default,1.0,1.0,35.0,E,outlier
3196,92682aec-d17d-32b5-9372-5032432d4400,4.361066666666667,0.8,15.0,3925,default,1.0,1.0,12.0,E,outlier
24526,ae857b55-96e6-3c16-9edc-e48e825a4aad,55.3454,1.0,5.0,16604,default,1.0,1.0,5.0,F,outlier
27702,f9596928-f8d5-3573-a59a-3a8295bf0ad0,5.0182142857142855,0.8571428571428571,14.0,4216,default,1.0,1.0,12.0,F,outlier
16787,6e647a11-95b2-367a-9eee-e68f754f3ec5,73.15027272727272,0.2727272727272727,11.0,48280,default,1.0,1.0,3.0,E,outlier
13010,02a1bc32-bb46-3569-a043-eae5158cb9a4,0.167375,0.75,8.0,81,default,1.0,1.0,6.0,E,outlier
21991,551a1d94-72e5-378e-92b8-a577c8d263f2,6.090555555555556,0.7777777777777778,9.0,3289,default,1.0,1.0,7.0,F,outlier
24391,2bcc5507-97bd-396b-ba38-f254295c9be3,95.8508,0.8666666666666667,15.0,86266,default,1.0,1.0,13.0,F,outlier
30482,fdc3858d-b9d9-352a-9ef3-ac1c41f9bad0,7.840340909090909,0.5,22.0,10350,default,2.0,1.0,11.0,F,outlier
5127,018c9a66-e4b0-3ded-936f-d575303d49ad,4.000843373493976,0.0481927710843373,83.0,19925,default,1.0,1.0,4.0,E,outlier
15877,f04b94c9-aacf-3a82-a86c-144afb559062,0.13025,1.0,4.0,32,default,1.0,1.0,4.0,E,outlier
1792,b6267793-601a-337e-8965-ead7c4a2110c,132.33907142857143,0.2857142857142857,28.0,222330,default,1.0,1.0,8.0,E,outlier
4476,cd15195a-6b20-38f4-b695-750137229d13,1.376560606060606,0.3484848484848485,66.0,5452,private_ip,1.0,1.0,23.0,E,outlier
7626,42bae834-674c-3130-9b7b-25b2109316dc,12.243146341463415,0.5609756097560976,41.0,30119,default,1.0,1.0,23.0,E,outlier
4247,15d7fdfc-3411-3cf5-9d14-d08368948397,40.30012121212122,0.5151515151515151,33.0,79795,default,1.0,1.0,17.0,E,outlier
33888,25bde408-7251-3ae6-870a-1ed3b694b26e,43.8695,0.4090909090909091,22.0,57908,default,2.0,1.0,9.0,F,outlier
4662,0aca9c56-9c88-3ed9-818a-d1d8b5ed7b7d,0.2120340909090909,0.3863636363636363,44.0,560,default,2.0,1.0,17.0,E,outlier
11145,6ccf03ee-aef6-3763-ae2b-cd72327a19c4,0.7531818181818182,0.3939393939393939,33.0,1492,default,1.0,1.0,13.0,E,outlier
514,e3e95b62-1020-36cb-89cd-24a75ceb3158,0.6562950819672132,0.4426229508196721,122.0,4805,default,2.0,1.0,54.0,E,outlier
3395,21924729-b143-37fe-bb67-aa0fdc237949,0.0728611111111111,0.7777777777777778,18.0,79,default,1.0,1.0,14.0,E,outlier
10764,65fca387-fb84-300b-a06c-04a9f12ad559,0.2554285714285714,0.8571428571428571,7.0,108,private_ip,1.0,1.0,6.0,E,outlier
12423,638d8605-9b5b-3b5c-8f8c-bb70229b50de,1.4116666666666668,1.0,3.0,255,default,2.0,1.0,3.0,E,outlier
1737,181eaa6b-d4b5-39ec-9851-85c3808a7a65,2.432,0.5384615384615384,13.0,1897,default,1.0,1.0,7.0,E,outlier
12347,950bb7e5-2937-3d23-ac1c-645916f9484b,1.2216626016260164,0.2764227642276423,123.0,9016,default,1.0,1.0,34.0,E,outlier
22236,5da321b0-39b0-3382-bbe4-61e3bef134f8,20.979,0.6666666666666666,12.0,15105,default,1.0,1.0,8.0,F,outlier
17070,da4440c1-b46f-32fe-b2ae-15276c121689,0.4214444444444444,0.7777777777777778,9.0,228,default,1.0,1.0,7.0,E,outlier
5644,dd5ecbe3-6dc8-3600-9951-1b6479c3bcf1,627.8938333333334,0.6666666666666666,6.0,226042,default,1.0,1.0,4.0,E,outlier
30032,8a02ed94-7806-39ef-993a-64c9bf16d561,10.96525,1.0,4.0,2632,default,1.0,1.0,4.0,F,outlier
32150,8bf84e28-271f-36f1-899b-225ebe5ff021,11.471083333333334,0.1666666666666666,12.0,8260,default,1.0,1.0,2.0,F,outlier
18475,8c45a64b-6f75-3efa-9cdc-ea0e15f3cb80,0.0016666666666666,0.3333333333333333,6.0,1,default,1.0,1.0,2.0,F,outlier
16506,100b146b-09e5-3b76-89f5-9cd15fdfa3ab,0.0001027190332326,0.0483383685800604,2.546153846153846,3,default,300.0,130.0,16.0,E,outlier
12799,8ead39f1-5ec2-3d0b-a33c-94322494ba6e,0.0918333333333333,0.5,12.0,67,default,2.0,1.0,6.0,E,outlier
22069,3d9815ed-8542-3ebc-9c83-f1b7e02b1d3e,32.40169230769231,0.6153846153846154,13.0,25274,default,1.0,1.0,8.0,F,outlier
3061,1b3e5362-f7ad-300d-8ba1-d066e72e011f,0.1938888888888889,0.7777777777777778,9.0,105,default,1.0,1.0,7.0,E,outlier
4856,42936e70-606e-3346-92c8-033bee5b5fd7,0.1126315789473684,0.631578947368421,38.0,257,default,1.0,1.0,24.0,E,outlier
11441,b9749f9b-3593-3ff9-8b1d-263885f11ace,6.456065217391304,0.4347826086956521,23.0,8910,default,1.0,1.0,10.0,E,outlier
4581,e177c67b-8bd9-354f-a6e4-90a0127574cd,0.161,1.0,4.0,39,default,1.0,1.0,4.0,E,outlier
16913,e0c9c9fc-33a7-3300-bbfe-9fe3c663847d,0.1264,0.7,10.0,76,default,3.0,1.0,7.0,E,outlier
22229,4c00d32d-edf4-3dcf-a351-661fb8e98524,12.056818181818182,0.8181818181818182,11.0,7958,default,1.0,1.0,9.0,F,outlier
2320,e612fefb-474d-3f26-9184-134f07ceec0e,7.284768211920529e-05,0.0375275938189845,2.83125,2,default,385.0,160.0,17.0,E,outlier
1118,dd9df40f-b856-3000-b839-73d9317e1d15,44.92582608695652,0.5652173913043478,23.0,61998,default,3.0,1.0,13.0,E,outlier
8057,04f847b8-0ae8-3e68-9e05-8a726f14c766,9.21225,0.4,40.0,22110,default,2.0,1.0,16.0,E,outlier
31932,03717faa-cd0c-3a03-ab3c-7c9e650ebca4,21.009,1.0,4.0,5043,default,1.0,1.0,4.0,F,outlier
19781,acd2994b-8c82-3e8e-967b-b78c5aa95bc7,0.893888888888889,0.5555555555555556,9.0,483,default,1.0,1.0,5.0,F,outlier
4658,faba221c-2e28-3d18-8240-9a162842e752,7.401407035175879,0.0854271356783919,199.0,88373,default,1.0,1.0,17.0,E,outlier
15797,2ee054d5-1bd9-39fc-b165-db5e13901e40,4.239567164179104,0.3283582089552239,67.0,17044,default,1.0,1.0,22.0,E,outlier
106,54528d3d-67ea-3d18-9e3b-985cacd9c9e1,9.2808,0.8,5.0,2785,default,1.0,1.0,4.0,E,outlier
9788,8140fd6c-22ce-3381-87b2-820180bbbec2,10.651,0.25,8.0,5113,default,1.0,1.0,2.0,E,outlier
3190,78944d8c-1873-3682-acdf-9a9e241465de,8.9008125,0.6041666666666666,48.0,25635,default,1.0,1.0,29.0,E,outlier
8968,09414e6d-d3d0-3b47-863f-9546e2126427,0.0346666666666666,1.0,6.0,13,default,1.0,1.0,6.0,E,outlier
4255,2b7444a6-77fd-3910-9a51-dc5d874853b3,0.9481428571428572,0.3928571428571428,28.0,1593,private_ip,1.0,1.0,11.0,E,outlier
16093,4761ab1c-ee2e-3fa0-9e10-d6a7ab106bea,24.090666666666667,0.6111111111111112,36.0,52036,default,1.0,1.0,22.0,E,outlier
14314,fe29c395-377e-3414-8d28-795764b3bcfe,0.7002439024390243,0.5853658536585366,41.0,1723,default,1.0,1.0,24.0,E,outlier
28798,1c5db138-3f1a-3a03-a3d4-8c7139953e1b,8.124600000000001,1.0,5.0,2438,default,1.0,1.0,5.0,F,outlier
7981,4bc1e415-6384-3053-917b-0202507fdce5,28.50527027027027,0.3648648648648648,74.0,126564,default,1.0,1.0,27.0,E,outlier
14449,7da7124b-b90d-35bb-8be1-e2b483a2cadb,2.392157051282051,0.2628205128205128,156.0,22391,default,1.0,1.0,41.0,E,outlier
7579,d112a286-e35c-3276-910c-8408afe7889b,2.481859712230216,0.2086330935251798,139.0,20699,default,2.0,1.0,29.0,E,outlier
30002,2dadc416-550b-3841-982e-2588fa5700ab,8.69057142857143,0.3571428571428571,14.0,7301,default,3.0,1.0,5.0,F,outlier
7208,9900414f-c9b8-3037-b6cf-feaf7ac4ced0,0.0446666666666666,1.0,12.0,33,default,1.0,1.0,12.0,E,outlier
118,6c326d37-6325-38e7-a238-7d077dd5ac0f,0.18725,0.875,8.0,90,default,1.0,1.0,7.0,E,outlier
10797,9e4e5cc2-a5fb-3f8b-b9fd-dd04e566464e,0.4315185185185185,0.1888888888888888,270.0,6991,default,2.0,1.0,51.0,E,outlier
34219,6aa61e9f-de45-3bb8-b782-fbb2ab3c0fa6,31.193,1.0,5.0,9358,default,2.0,1.0,5.0,F,outlier
10390,344a80e5-624a-3b16-a8fc-d7dcca19b12e,6.782443693693693,0.3018018018018018,222.0,90343,default,2.0,1.0,67.0,E,outlier
16101,68478f09-34fb-368b-9528-392459e88a50,18.883102739726027,0.2328767123287671,146.0,165416,default,1.0,1.0,34.0,E,outlier
