Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
5515,42e1d1b6-bea4-3e69-a12b-9ec97be96c41,8.571428571428571e-05,0.0571428571428571,10.0,1,default,70.0,7.0,4.0,E,outlier
24670,76f53038-3fa1-31bf-afe7-fa0fb649d282,1.5171666666666668,0.4166666666666667,12.0,1093,default,1.0,1.0,5.0,F,outlier
18676,f87295c3-c569-3375-8190-e1cd3238a331,53.90648175182481,0.0510948905109489,68.5,443112,default,2.0,2.0,7.0,F,normal
9872,76e2f86f-83c3-3eba-bb34-a69f7ec7520f,92.99206666666666,0.2888888888888888,45.0,251079,default,1.0,1.0,13.0,E,outlier
4560,9c228cd7-f0ee-3a8d-b3b1-67a91ad3b7b7,1.4152,0.8,20.0,1699,default,1.0,1.0,16.0,E,outlier
31275,32eea7ca-745b-3f9f-8be6-3cc0ada2b3e0,55.99584615384616,0.5384615384615384,13.0,43677,default,1.0,1.0,7.0,F,outlier
28594,8fdd25c4-164c-3ffb-af02-198f02fc6ebd,0.0419344262295082,0.1147540983606557,11.090909090909092,307,default,13.0,11.0,14.0,F,normal
20412,2a0f0c22-d89f-35e1-b7a9-75243a7dafb4,16.71808695652174,0.2898550724637681,69.0,69213,private_ip,3.0,1.0,20.0,F,outlier
24765,a780e2c4-8693-3d17-b132-1960e1df4b4b,20.550434782608697,0.4782608695652174,11.5,28360,default,2.0,2.0,11.0,F,normal
31852,10269f5b-77fa-3bb7-835d-58365c1cb7c8,1.5013970588235297,0.4411764705882353,11.333333333333334,3063,default,4.0,3.0,15.0,F,normal
23264,63c812dd-ec95-329b-9d3e-87c536c392aa,0.6206486486486487,0.3513513513513513,7.4,1378,default,6.0,5.0,13.0,F,normal
32273,25f6af1d-967a-32e4-ace2-803b18fb2381,0.0002879999999999,0.024,2.083333333333333,3,default,61.0,60.0,3.0,F,normal
18107,0ca0216c-1033-3192-9ca4-220022f44602,0.5011195652173913,0.1521739130434782,11.5,2767,default,9.0,8.0,14.0,F,normal
30197,7ede2197-c117-35b3-96ff-b6f9746aef73,0.590040404040404,0.101010101010101,11.0,3505,default,9.0,9.0,10.0,F,normal
19324,cc6450b6-933d-34da-96cb-2a0064762e0c,0.3298823981552652,0.0392006149116064,61.95238095238095,25751,default,25.0,21.0,51.0,F,normal
26258,164823c1-c9e8-3016-89b9-c8c3abf4fae2,6.305791666666667,0.625,24.0,9081,default,2.0,1.0,15.0,F,outlier
27615,eb2c81d5-f5ae-39e3-b19f-e0340bb6fcee,0.0948466257668711,0.020109066121336,55.35849056603774,16697,default,66.0,53.0,59.0,F,normal
1632,de46c897-df61-3a10-a6e8-9171b49ef409,2.1648105263157893,0.2210526315789473,190.0,24679,default,1.0,1.0,42.0,E,outlier
22039,ea6850f8-f54c-32d4-bbf8-45309498a2c1,1.1693636363636362,0.6363636363636364,11.0,1544,default,3.0,2.0,14.0,F,normal
1422,3410f633-3b01-3c4f-9bc4-0cda04570d43,350.37940000000003,0.8,5.0,105114,default,1.0,1.0,4.0,E,outlier
19988,f887a6ef-4234-33f2-a313-2795235dd1d1,2.7665,0.5,4.0,1328,default,3.0,2.0,4.0,F,normal
10194,2d0a0a35-32d1-33ae-af81-2ef043fab31c,0.011875,0.5,2.0,3,default,4.0,2.0,2.0,E,outlier
29789,b0a5477c-56d7-378c-897b-1fbb68b0fbf1,6.819,0.1818181818181818,8.8,18003,default,5.0,5.0,8.0,F,normal
13590,260ec3ee-1478-393b-953b-02fd4ba8e531,48.39177777777778,0.5555555555555556,18.0,52264,default,1.0,1.0,10.0,E,outlier
25936,adc0aaa4-e750-35bc-bff4-ae8ecd816662,9.161847826086955,0.2391304347826087,15.333333333333334,25287,default,3.0,3.0,11.0,F,normal
24048,f94e8d59-56af-3363-b53a-737831c5181b,9.302325581395348e-05,0.2558139534883721,21.5,1,default,7.0,4.0,22.0,F,normal
21478,fa5bd76b-e8e8-3e3c-92c8-f27af603764f,0.7488315217391304,0.1576086956521739,26.285714285714285,8268,default,11.0,7.0,29.0,F,normal
33040,4bc5bc1d-dc27-34d1-9880-e848c4315519,1.5731724137931036,0.3793103448275862,29.0,2738,default,1.0,1.0,11.0,F,outlier
32855,400f9d3a-f654-37bd-9096-e9d667334f46,61.317,1.0,4.0,14717,default,1.0,1.0,4.0,F,outlier
19976,cf2f2821-445e-363b-92cd-f7fd2c015dc9,1.4236858638743457,0.0523560209424083,63.66666666666666,16316,default,3.0,3.0,10.0,F,normal
23756,940f6f60-4ac3-3eac-8983-0ae27de83b51,113.13675,0.5,4.0,27153,default,1.0,1.0,2.0,F,outlier
16279,8b6b4eda-da8f-32e1-9f18-c399815d00f6,0.092625,0.75,4.0,23,default,2.0,1.0,3.0,E,outlier
2085,f31204d0-3be2-399a-81cc-bfdd57422d6c,2.2644166666666665,0.75,12.0,1631,default,1.0,1.0,9.0,E,outlier
28716,32730506-16c0-3024-879a-e8548f4add14,2.8697,0.3666666666666666,15.0,5166,default,3.0,2.0,11.0,F,normal
18366,51559db8-e7b1-3df8-968a-60c8feeaefdf,20.1124,0.4666666666666667,15.0,18102,default,2.0,1.0,7.0,F,outlier
15030,7682c26d-fbd4-3145-ad33-1589b9972184,7.664670658682635e-05,0.0455089820359281,835.0,4,default,20.0,1.0,38.0,E,outlier
7914,8627b4a4-4143-39dc-a663-ebe05f52a4c4,2.754225190839694,0.1653944020356234,393.0,64945,default,1.0,1.0,65.0,E,outlier
11627,c049a0fe-4e91-3051-9450-5f7f17460c18,14.746440677966104,0.288135593220339,118.0,104405,default,1.0,1.0,34.0,E,outlier
1522,5f445935-5b50-3da8-874e-169b775a2db0,3.704069767441861,0.6046511627906976,43.0,9557,default,1.0,1.0,26.0,E,outlier
4600,3c494ca0-cb06-3b06-b8e9-4288ac428b98,1.7058045112781954,0.2406015037593984,266.0,27225,default,2.0,1.0,64.0,E,outlier
33516,4e967b6a-bb97-3c39-b86d-2e96a2225bb9,3.176,0.3333333333333333,14.0,8004,default,4.0,3.0,14.0,F,normal
28286,a805fdc6-1251-326e-aa2c-f38bee40eced,18.53617142857143,0.2,35.0,38926,default,2.0,1.0,7.0,F,outlier
1328,27166672-50b1-3ab5-af60-fd5dceaa8adf,10.59123275862069,0.2413793103448276,116.0,73715,default,1.0,1.0,28.0,E,outlier
1397,e91a3896-de69-3207-ac8b-df13aaa9dc62,5.697523809523809,0.7142857142857143,42.0,14358,private_ip,1.0,1.0,30.0,E,outlier
28526,c263f397-042b-351c-8cd2-f016acb6710d,0.1470625,0.15625,10.666666666666666,283,default,3.0,3.0,5.0,F,normal
27543,06cd6f8a-fa44-3ae6-af46-e4692e03ea3c,4.6,0.4444444444444444,4.5,2484,default,2.0,2.0,4.0,F,normal
16823,e9d628cd-2179-310e-b3b3-55ce775d2946,2.7777777777777776e-05,0.0304232804232804,84.0,2,default,756.0,9.0,23.0,E,outlier
31703,6e1d05a5-8d68-33e0-9165-c98b3b2c36cd,0.1735836431226766,0.0929368029739776,44.833333333333336,2802,default,15.0,6.0,25.0,F,normal
26288,71323948-5f34-3cc3-8ab0-e15023cb7c72,0.0092631578947368,0.131578947368421,5.066666666666666,43,default,16.0,15.0,10.0,F,normal
5220,f901da8d-f975-36f0-b213-e887798c7eb7,6.19175,1.0,4.0,1487,default,1.0,1.0,4.0,E,outlier
23304,e10f2f9d-ef69-3496-9678-2988e568e1f5,0.012,0.15,3.333333333333333,15,default,9.0,6.0,3.0,F,normal
28449,c40edb12-5c4d-328d-a07d-f23f440eead1,5.13796875,0.21875,10.666666666666666,9865,default,3.0,3.0,7.0,F,normal
18009,c83d19f1-6df7-392f-9b49-f0587c2be5c2,6.2042375000000005,0.5,13.333333333333334,14891,default,4.0,3.0,20.0,F,normal
19312,a6adefd0-f463-3c83-8e12-6508920860cb,0.1722016666666666,0.0666666666666666,15.789473684210526,6200,default,49.0,38.0,40.0,F,normal
33088,f606424a-f777-362b-989e-5974d305ebab,2.38364453125,0.1953125,64.0,18307,default,6.0,2.0,25.0,F,normal
29889,c8c4a708-9353-31af-9eaf-438f3f279fdd,1.453625,0.5,2.0,349,default,2.0,2.0,2.0,F,normal
10243,bd2632c5-a7a6-3d54-a7c7-96f10d70e80d,15.802,1.0,5.0,4741,default,1.0,1.0,5.0,E,outlier
19003,dc583ff6-0246-397b-bc41-0cfe121e1b5f,17.738833333333332,0.9166666666666666,12.0,12772,default,2.0,1.0,11.0,F,outlier
31273,260eec0a-a8d7-3a29-82b6-0a0da6e63079,0.2123837209302325,0.1162790697674418,12.541666666666666,3836,default,30.0,24.0,35.0,F,normal
26470,958b1b1b-c065-32ce-b1de-902f9356ac11,2.0565,0.5172413793103449,14.5,3579,default,2.0,2.0,15.0,F,normal
28323,207e1925-3e3d-33d0-91a8-4dddec82b4ad,0.8054292452830188,0.1556603773584905,19.272727272727277,10246,default,12.0,11.0,33.0,F,normal
9686,3ba21d11-3ac6-3a2b-abbd-983c011a5931,0.711875,0.75,8.0,342,default,1.0,1.0,6.0,E,outlier
28907,757ee996-6ad5-3d70-bef2-29a4f89d7b7f,0.2831499999999999,0.3,2.5,170,default,4.0,4.0,3.0,F,normal
6848,6c05c02a-c805-3d49-b698-ce3cc0d58347,1.5400681818181818,0.2954545454545454,132.0,12198,default,1.0,1.0,39.0,E,outlier
18924,e126ea9a-6ea9-34e6-9563-0d4acffec91f,2.5483841269841268,0.073015873015873,105.0,48165,default,2.0,3.0,23.0,F,normal
31996,cdf59b9c-f1ae-3f3d-89fe-8888ce7a04e0,0.7476,1.0,5.0,225,default,1.0,1.0,5.0,F,outlier
16078,16bb87f3-fb6f-3be4-a75c-6d1cc980bbf7,0.5808571428571428,0.6428571428571429,14.0,488,default,1.0,1.0,9.0,E,outlier
17404,bffbc52d-52fd-30f9-be34-ae36b1e9bd22,0.9227083333333334,0.1944444444444444,72.0,3987,default,1.0,1.0,14.0,E,outlier
16628,853b79df-62ee-35b1-bc8a-e38927b5dfb4,0.13575,1.0,4.0,33,default,1.0,1.0,4.0,E,outlier
24253,4b80f2db-4e35-37cc-8fa1-82e12d3db40d,1.1641062992125986,0.1417322834645669,63.5,8871,default,2.0,2.0,18.0,F,normal
6041,4af58e1c-7457-3373-8e74-d2d9a775c643,0.0196666666666666,1.0,3.0,4,default,1.0,1.0,3.0,E,outlier
33669,5863c697-965a-394f-aaa6-4aae6b9adaea,0.0145382165605095,0.1146496815286624,5.814814814814815,137,default,30.0,27.0,18.0,F,normal
15883,fdd084db-d701-3ccf-8f01-8078048461cb,2.488676470588235,0.4558823529411764,68.0,10154,default,3.0,1.0,31.0,E,outlier
25567,7e9fe5ea-1d67-36f9-850c-73be537bd628,1.2274102564102565,0.141025641025641,4.875,5745,default,19.0,16.0,11.0,F,normal
18500,c924a646-a18f-329c-b130-a1eaaed9737a,2.870375,0.875,8.0,1378,private_ip,1.0,1.0,7.0,F,outlier
34060,5b85f170-7605-3996-b1f4-e25c42c88d35,6.179775280898876e-05,0.0168539325842696,2.045977011494253,1,default,87.0,87.0,3.0,F,normal
33023,171cc1df-d537-3ee1-8597-f90ee7b74873,0.1342622549019607,0.0306372549019607,163.2,6574,default,33.0,5.0,25.0,F,normal
31788,585736a6-0739-3197-a3ca-978e96abcb03,8.6716,0.8,5.0,2602,default,1.0,1.0,4.0,F,outlier
9727,a5f2fe90-7553-3539-aa2f-8376347efeda,1.95215,0.13,200.0,23426,default,1.0,1.0,26.0,E,outlier
19046,6a87a330-7135-36ec-8e1d-8a018bb50db2,0.351,0.6956521739130435,23.0,485,default,3.0,1.0,16.0,F,outlier
7200,763e51b2-06ea-3d53-aea2-143b55af0cb6,1.771117166212534e-05,0.0054495912806539,1468.0,2,private_ip,1068.0,1.0,8.0,E,outlier
11785,67b60a4d-af2f-3fb6-88d7-827e24bf1ddb,1.1248333333333334,0.8333333333333334,6.0,405,default,2.0,1.0,5.0,E,outlier
8044,dfddbf3d-9936-3647-aa97-c693ec59e869,0.1124673252279635,0.0455927051671732,658.0,4441,default,1.0,1.0,30.0,E,outlier
24241,1de8e394-c109-3ae2-96e8-7e2c9917459a,0.3273833333333333,0.1666666666666666,5.0,1179,default,15.0,12.0,10.0,F,normal
10318,78991ff6-0a7f-388e-a29f-80fc5e645a4c,2.2858571428571426,0.5357142857142857,28.0,3841,default,1.0,1.0,15.0,E,outlier
15911,3347d092-3b56-35da-95af-05377a98d68a,2.605162601626016,0.2926829268292683,123.0,19227,default,1.0,1.0,36.0,E,outlier
14153,44435faa-d825-3cf1-9557-e2fa396a1734,1.211025641025641,0.3333333333333333,39.0,2834,default,2.0,1.0,13.0,E,outlier
27376,1d397604-83f9-3403-a2ee-a8b2bf0331dc,2.3425853658536586,0.2926829268292683,5.857142857142857,5763,default,10.0,7.0,12.0,F,normal
3264,9db7208a-f41c-3d63-b47c-b0b05873d22b,0.4224444444444444,0.6666666666666666,27.0,685,default,1.0,1.0,18.0,E,outlier
25206,2dc26380-9b3e-33d6-b91e-595308dc7d85,0.0229795918367346,0.1428571428571428,6.125,68,default,11.0,8.0,7.0,F,normal
905,795bd60c-ba8e-3b7e-9ccd-d2b3fe62ee86,1.87369,0.1,200.0,22485,default,1.0,1.0,20.0,E,outlier
6354,bd57bd10-1e83-39d0-90ab-0edadbcc3f1b,2.735918032786885,0.3278688524590163,183.0,30041,default,1.0,1.0,60.0,E,outlier
20584,451c6dfe-5798-3eb6-b449-755da0f646aa,1.1193333333333333,1.0,3.0,202,default,1.0,1.0,3.0,F,outlier
9762,15ce0dd7-c3b9-3d8f-91e8-72ab890bd48a,29.0288,0.8,5.0,8709,default,1.0,1.0,4.0,E,outlier
3669,14b62ef9-43b9-3429-b90e-ed9f7fa3075c,9.454545454545456e-05,0.0618181818181818,2.5462962962962963,2,default,253.0,108.0,17.0,E,outlier
1063,1fc150fe-d518-3f6c-b81b-635bec0a675d,1.2095555555555555,0.7777777777777778,9.0,654,default,1.0,1.0,7.0,E,outlier
28410,38b30539-0ada-3eaa-8746-eee1b4faafe1,13.470086666666669,0.16,150.0,121231,default,1.0,1.0,24.0,F,outlier
28682,e48c9b93-77d8-3359-a875-71bd1cd54172,0.2553178807947019,0.0949227373068432,16.77777777777778,6940,default,35.0,27.0,43.0,F,normal
2910,65d69fbb-7c34-3bbb-a1f0-2d84076d3937,5.628181102362205,0.1889763779527559,127.0,42887,default,2.0,1.0,24.0,E,outlier
20479,fa2518ee-77a7-3403-947c-4b5b684feb65,0.0089803370786516,0.0449438202247191,4.45,96,default,42.0,40.0,8.0,F,normal
24651,42948890-01f8-3ce6-ba54-253060a14db9,6.712173913043478,0.9130434782608696,23.0,9263,private_ip,2.0,1.0,21.0,F,outlier
22329,7737393b-4a4b-3290-abf0-b04417f96899,0.3718260869565217,0.3695652173913043,11.5,1027,default,5.0,4.0,17.0,F,normal
15481,914afc3d-dfc4-3e63-9735-b5b8104f31f3,8.59423,0.1933333333333333,150.0,77349,default,2.0,1.0,29.0,E,outlier
27704,00c834be-ee17-3a47-95fb-e251cbeed5d3,0.0256875,0.5,8.0,25,default,4.0,2.0,8.0,F,normal
2498,f683a030-7f3b-39ec-9096-7a2514302cea,1.6192520325203252,0.2764227642276423,123.0,11951,default,1.0,1.0,34.0,E,outlier
10044,67526677-8f9e-330c-ad77-56eb5d34f145,0.14725,1.0,4.0,36,default,1.0,1.0,4.0,E,outlier
31791,615e71f0-fd9f-3db9-accf-1f36db95233d,17.82593233082707,0.037593984962406,133.0,142251,default,1.0,1.0,5.0,F,outlier
15385,502c22bf-bcc4-3c11-a2b4-9f910b2c5ef2,2.564296296296296,0.4814814814814814,27.0,4155,default,4.0,1.0,13.0,E,outlier
18439,22f628bd-8a5f-3a25-889e-9516fc16444b,4.105928571428572,0.6428571428571429,14.0,3449,default,1.0,1.0,9.0,F,outlier
1175,877fea68-e6cb-39ac-94f6-d36afa2c539c,31.08745,0.7,20.0,37305,default,1.0,1.0,14.0,E,outlier
13772,6542943d-1704-3648-a2a3-b38ccec693e6,126.9252,0.8,5.0,38078,default,1.0,1.0,4.0,E,outlier
13630,a57f6025-7eb8-324d-873e-eabea49edb00,3.5709411764705883,0.1512605042016806,119.0,25497,default,1.0,1.0,18.0,E,outlier
4286,7f8e3cf4-28ca-312f-9433-fec48af9b10a,0.202125,0.625,8.0,98,default,1.0,1.0,5.0,E,outlier
10200,3b34c6c9-2f02-3206-8b1f-23e1e044d335,0.7180444444444445,0.7555555555555555,45.0,1939,default,1.0,1.0,34.0,E,outlier
21692,69e77fc9-8954-3712-bd4a-a5773038eb2f,0.003085635359116,0.1933701657458563,11.3125,34,default,28.0,16.0,35.0,F,normal
32339,ec6870ba-9d7f-3c12-bfbb-316f4222ab4a,1.4928148148148148,0.2962962962962963,13.5,4837,default,4.0,4.0,16.0,F,normal
20404,1f9d4bdc-998e-310e-a1db-ded2854bef1c,2.135125,0.4166666666666667,18.0,4612,default,2.0,2.0,15.0,F,normal
26311,bccdae12-4596-37e4-ab71-dd61e5968bbd,0.0126770833333333,0.4166666666666667,16.0,37,default,6.0,3.0,20.0,F,normal
22145,17c12a47-d997-3373-955c-d38a4c697408,1.2126666666666668,0.6666666666666666,4.5,655,default,5.0,2.0,6.0,F,normal
32346,08a3943b-eca4-370d-84b3-3927a489ca93,0.0193,0.35,4.0,24,default,6.0,5.0,7.0,F,normal
24392,2e7440ec-1b7c-3896-950d-41cf004f9945,1.727933333333333,0.3666666666666666,30.0,3111,default,1.0,1.0,11.0,F,outlier
13321,c3b4e917-434d-332d-a6bf-2ad96da4390a,5.153,0.8,10.0,3092,default,1.0,1.0,8.0,E,outlier
24660,629ffc28-33c7-313c-8416-af7230857bd3,5.850875,0.1447368421052631,19.0,26680,default,4.0,4.0,11.0,F,normal
9624,995ca43b-a31d-39ba-b7cd-ec6e9985032b,0.023875,0.75,4.0,6,default,2.0,1.0,3.0,E,outlier
21352,75b6201d-b40c-3f55-bc6f-be7c6aef3f32,0.817051724137931,0.2413793103448276,14.5,2844,default,5.0,4.0,14.0,F,normal
25617,160421e6-7555-3eb1-b698-8400363a75a7,0.1588055555555555,0.2777777777777778,5.142857142857143,344,default,9.0,7.0,10.0,F,normal
7499,ed1c4714-b641-3b7e-bb27-b579a2b69edf,8.580824817518248,0.1532846715328467,137.0,70535,default,1.0,1.0,21.0,E,outlier
379,583ed91e-d05e-378c-a50b-4e3b30054420,0.8854672131147542,0.180327868852459,244.0,12964,default,1.0,1.0,44.0,E,outlier
491,9e1b284f-49ae-3874-adff-e4884818f30f,7.575757575757576e-05,0.0555555555555555,2.622516556291391,2,default,379.0,151.0,22.0,E,outlier
32538,7fdf3748-8126-3c03-aa1d-c2b33a5e88bb,0.4606461538461538,0.1076923076923077,13.0,7187,default,21.0,20.0,28.0,F,normal
10046,6df1bb3e-c5fb-3f00-bbe3-8ec2d6f104c7,1.7690833333333331,0.75,12.0,1274,datacenter,1.0,1.0,9.0,E,outlier
6549,f89d7d14-5aab-3414-8542-044d204ca8bc,94.81220833333332,0.0595238095238095,84.0,477854,default,2.0,1.0,5.0,E,outlier
31441,f6d51b8c-7fda-36d4-9fd2-0f0d1d5440a2,5.15075,0.0625,16.0,4945,default,1.0,1.0,1.0,F,outlier
33222,85e5de98-4ebb-32f0-b9f8-c1bdf586c8f2,26.97122,0.32,25.0,40457,default,2.0,1.0,8.0,F,outlier
27658,7837b30e-33bd-361c-bd1c-3fe673e68c11,2.97472,0.24,18.75,13387,default,6.0,4.0,18.0,F,normal
22079,5388ec59-fb2c-3771-9c13-8efc888e6a64,20.757111111111108,0.4444444444444444,4.5,11209,default,2.0,2.0,4.0,F,normal
18359,3eba2a44-b688-309d-9d56-2b33e692e5b7,9.524888888888889,0.2777777777777778,36.0,20574,default,1.0,1.0,10.0,F,outlier
28618,f288877b-3794-3576-ac0e-fa7091dbed87,0.630375,0.375,4.0,303,default,3.0,2.0,3.0,F,normal
18425,f3b6f3fb-fedd-37a2-87d9-960ef253a06b,5.128769230769231,0.6153846153846154,13.0,4001,default,1.0,1.0,8.0,F,outlier
31844,eeef8491-a9da-35b0-990b-08a1f2323486,6.962095238095238,0.5714285714285714,10.5,8773,default,2.0,2.0,12.0,F,normal
34268,1441bd45-ff32-3a9d-9f06-13be7157acfe,2.94591975308642,0.1419753086419753,81.0,28635,default,7.0,2.0,23.0,F,normal
21338,440440c5-4cb8-3a24-b7a1-89163399b318,52.78577272727273,0.6363636363636364,5.5,34839,default,2.0,2.0,7.0,F,normal
31114,408ce4cd-3947-3184-9d68-ea9a6e1235b3,0.0692386117136659,0.0867678958785249,14.870967741935484,1916,default,39.0,31.0,40.0,F,normal
2966,20447d47-6d8f-3cce-b17a-f4017847ecc6,0.0056476510067114,0.0738255033557047,24.83333333333333,101,default,37.0,12.0,22.0,E,outlier
21031,94cad671-5e11-3219-8374-065e70595327,6.940230769230769,0.7692307692307693,13.0,5414,default,1.0,1.0,10.0,F,outlier
15940,978c5608-b2d6-3f9c-9b22-a295346812ba,0.0937142857142857,0.9523809523809524,21.0,119,default,1.0,1.0,20.0,E,outlier
3806,b0bd535e-ddfc-3928-aeff-c25f0fcf08d4,5.654733333333334,0.6222222222222222,45.0,15268,default,3.0,1.0,28.0,E,outlier
32430,0b7d2f42-9b81-3d3e-b3a3-821232f8da8e,1.0687481203007518,0.112781954887218,133.0,17058,default,1.0,2.0,30.0,F,normal
28870,f8a141e4-7d91-3b5b-ae63-1a3eaca0e2a0,0.4235769230769231,0.0850202429149797,44.90909090909091,12555,default,13.0,11.0,42.0,F,normal
17617,28ee765d-03bc-3efe-9762-a82129b1bf26,0.1914444444444444,0.6666666666666666,18.0,207,default,2.0,1.0,12.0,E,outlier
27776,ee7d05b7-0863-33a6-b2bb-d18ce65c6f8a,0.4635294117647058,0.2352941176470588,22.666666666666668,1892,default,6.0,3.0,16.0,F,normal
32803,9451ea53-bcc6-34fd-9ca4-ec086522d377,0.0308802892340653,0.0171397964649169,34.57407407407408,3460,default,51.0,54.0,32.0,F,normal
24415,75921c2d-68c7-37a3-bd67-11851ed22502,0.0,0.3333333333333333,2.0,0,default,4.0,3.0,2.0,F,normal
24588,82f96944-a814-31b3-bce0-b57948de0b3e,6.1944,0.8,5.0,1859,default,1.0,1.0,4.0,F,outlier
25150,6b783dd9-09c6-377a-b0f4-7df501fbde26,2.1189642857142856,0.5,14.0,1780,default,2.0,1.0,7.0,F,outlier
26806,600871d7-f07a-302b-982a-7ce30047d386,1.4316546391752576,0.0876288659793814,24.25,16665,default,11.0,8.0,17.0,F,normal
29367,5c43eaf0-3f6e-3c49-adde-707a66e21568,0.5738571428571428,0.8571428571428571,7.0,242,default,1.0,1.0,6.0,F,outlier
29395,bab0d6c1-7c2a-3584-b5d3-c5dfc7c110bf,2.12265625,0.5625,8.0,2038,default,2.0,2.0,9.0,F,normal
30138,cfb4c1fb-8663-3aeb-8e80-ea4b9f0e2a43,186.97028571428567,0.5714285714285714,7.0,78528,default,1.0,1.0,4.0,F,outlier
29703,90e975be-2370-34f3-b890-7830adf289ff,3.9676666666666662,1.0,3.0,715,default,1.0,1.0,3.0,F,outlier
11446,c7e4ad4d-e4fa-3cdb-9ee0-09ac222addd6,18.85230322580645,0.2387096774193548,155.0,175327,default,1.0,1.0,37.0,E,outlier
12036,5fc80b78-05ca-347d-937b-2e33d9d55ad2,30.43625,1.0,4.0,7305,default,1.0,1.0,4.0,E,outlier
4148,55fc0eb1-08a6-3aca-80f3-bcd57bf33b79,7.638125,0.5,12.0,5500,default,2.0,1.0,6.0,E,outlier
12475,f67bd25c-22f2-3987-b783-419f0edaf0ea,4.00651968503937,0.2047244094488189,127.0,30530,default,1.0,1.0,26.0,E,outlier
27988,6d29fca4-0c05-3492-98a5-cef203dc8575,0.0549,0.32,12.5,83,default,4.0,2.0,8.0,F,normal
25931,9c48f694-8255-31c1-8cf1-06b625bdc012,0.1857083333333333,0.2916666666666667,24.0,268,default,3.0,1.0,7.0,F,outlier
20270,bc8991b9-efc1-3947-812b-49eb57eee449,2.6055,0.7142857142857143,3.5,1095,default,2.0,2.0,5.0,F,normal
28270,6c62315e-c3a7-3e9a-9c1d-ce2efd641895,1.2353373493975903,0.3132530120481928,16.6,6152,default,6.0,5.0,26.0,F,normal
5591,300bf1e1-398f-3ad0-afb0-ce9ded944134,11.728555555555555,0.6666666666666666,9.0,6334,default,1.0,1.0,6.0,E,outlier
12696,7bbb6df9-e34a-3ee2-9a65-30ecfe0d35c8,0.7732161172161173,0.2161172161172161,273.0,12666,default,1.0,1.0,59.0,E,outlier
1256,6768ea08-3bb1-30fa-ac76-ddbfd38a261a,0.0031818181818181,0.7272727272727273,11.0,3,default,11.0,1.0,8.0,E,outlier
35,82ef8891-70cf-36aa-a5df-fa013b4d6be4,0.0103333333333333,1.0,3.0,2,default,3.0,1.0,3.0,E,outlier
21783,a3385e6e-6898-30d4-9b34-94b355ff16ab,0.2159513008672448,0.0360240160106737,53.535714285714285,19423,default,36.0,28.0,54.0,F,normal
15514,fd814d30-61bb-36b3-a24a-be47dd3c8c66,16.225166666666667,1.0,6.0,5842,default,2.0,1.0,6.0,E,outlier
22351,c79f528c-c47d-33d7-ac0a-c708594fd978,0.026503125,0.0625,6.153846153846154,255,default,28.0,26.0,10.0,F,normal
19821,18ed743a-9e55-3e34-b518-7a298d37f0b2,61.82675,0.5,4.0,14839,default,1.0,1.0,2.0,F,outlier
28940,e40d6c33-394e-3d49-b133-17614f61036b,39.39072727272728,0.3636363636363636,2.75,25998,default,4.0,4.0,4.0,F,normal
32316,affb3e6c-5b4a-3a53-98f8-17d8cd1e6c61,0.1792880044223327,0.0304035378662244,60.3,19460,default,35.0,30.0,55.0,F,normal
27871,0b8b4f66-1b15-399c-a62e-f4e0379e60df,0.1309459459459459,0.3378378378378378,24.666666666666668,582,default,7.0,3.0,25.0,F,normal
26543,5c3ce85f-24ba-37c5-b619-52b3d6660b3d,2.380228571428572,0.2,14.0,9997,default,5.0,5.0,14.0,F,normal
31401,59f3f0e7-2c9c-3ed3-b267-f872809961a3,0.1126541353383458,0.2180451127819548,11.083333333333334,899,default,19.0,12.0,29.0,F,normal
28836,7caa3bdf-11d3-3164-ad72-4efa1c149f6f,0.8331847389558232,0.1325301204819277,22.63636363636364,12448,default,14.0,11.0,33.0,F,normal
16148,d2895737-2488-3054-b5ca-40264eb37760,2.189833333333333,0.5,6.0,789,default,1.0,1.0,3.0,E,outlier
33879,035bde48-74d0-3ad0-8394-73cd045caa06,0.0956351351351351,0.1148648648648648,16.444444444444443,850,default,19.0,9.0,17.0,F,normal
26454,65b62585-1f49-3558-81ae-df83cb66ecf6,0.985,0.5769230769230769,13.0,1537,default,3.0,2.0,15.0,F,normal
14932,6a215ee2-6db5-39a3-9453-3ec287aee319,6.335152097902098,0.2342657342657342,286.0,108712,default,1.0,1.0,67.0,E,outlier
17942,f5af71e1-2e49-3529-9e5b-751aeb88a151,0.0019898989898989,0.0151515151515151,8.608695652173912,71,default,73.0,69.0,9.0,F,normal
26946,e87ccbf2-089d-3930-9c67-37a094f90446,981.8641666666666,0.8333333333333334,6.0,353472,default,1.0,1.0,5.0,F,outlier
23802,137bb161-c6cc-3849-b47b-32aa3d6b6bf1,0.6557222222222222,0.5555555555555556,4.5,355,default,4.0,2.0,5.0,F,normal
32052,520718bd-0717-3ca0-a1fb-1095d2e9e402,5.804705882352941,0.3529411764705882,17.0,5921,default,2.0,1.0,6.0,F,outlier
32827,e3ca0558-0292-3adc-a96f-af77a4a555af,386.65325,1.0,4.0,92797,default,1.0,1.0,4.0,F,outlier
6237,59fb737c-2c90-3cd0-95e2-247c196bd72c,0.637,1.0,3.0,115,default,1.0,1.0,3.0,E,outlier
